date,lumber-GSNECI-0,lumber-GSNECI-smth,lumber-MSCI_EM-0,lumber-MSCI_EM-smth,lumber-SPX-0,lumber-SPX-smth,lumber-GSCI-0,lumber-GSCI-smth,lumber-GSECI-0,lumber-GSECI-smth,lumber-MSCI_W-0,lumber-MSCI_W-smth,rubber-GSNECI-0,rubber-GSNECI-smth,rubber-MSCI_EM-0,rubber-MSCI_EM-smth,rubber-SPX-0,rubber-SPX-smth,rubber-GSCI-0,rubber-GSCI-smth,rubber-GSECI-0,rubber-GSECI-smth,rubber-MSCI_W-0,rubber-MSCI_W-smth,oats-GSNECI-0,oats-GSNECI-smth,oats-MSCI_EM-0,oats-MSCI_EM-smth,oats-SPX-0,oats-SPX-smth,oats-GSCI-0,oats-GSCI-smth,oats-GSECI-0,oats-GSECI-smth,oats-MSCI_W-0,oats-MSCI_W-smth,gold-GSNECI-0,gold-GSNECI-smth,gold-MSCI_EM-0,gold-MSCI_EM-smth,gold-SPX-0,gold-SPX-smth,gold-GSCI-0,gold-GSCI-smth,gold-GSECI-0,gold-GSECI-smth,gold-MSCI_W-0,gold-MSCI_W-smth,hog-GSNECI-0,hog-GSNECI-smth,hog-MSCI_EM-0,hog-MSCI_EM-smth,hog-SPX-0,hog-SPX-smth,hog-GSCI-0,hog-GSCI-smth,hog-GSECI-0,hog-GSECI-smth,hog-MSCI_W-0,hog-MSCI_W-smth,wheat-GSNECI-0,wheat-GSNECI-smth,wheat-MSCI_EM-0,wheat-MSCI_EM-smth,wheat-SPX-0,wheat-SPX-smth,wheat-GSCI-0,wheat-GSCI-smth,wheat-GSECI-0,wheat-GSECI-smth,wheat-MSCI_W-0,wheat-MSCI_W-smth,palladium-GSNECI-0,palladium-GSNECI-smth,palladium-MSCI_EM-0,palladium-MSCI_EM-smth,palladium-SPX-0,palladium-SPX-smth,palladium-GSCI-0,palladium-GSCI-smth,palladium-GSECI-0,palladium-GSECI-smth,palladium-MSCI_W-0,palladium-MSCI_W-smth
1987-01-01,0.5592607171816487,0.4287442079342859,,,0.13023210204804336,0.26587886009153094,0.6610905976579785,0.08335775472095697,0.1006712391431947,-0.07934494138880535,0.3105847326288516,0.36534854765537295,-0.204216399926422,0.051532106268690425,,,0.01327535154872899,-0.06241957996040349,0.13877826774069918,0.21576967203147757,0.3982085434586813,0.2829048223984621,0.3240501623737296,0.17446516991933858,,,,,,,,,,,,,-0.1521567131992741,0.06930600033309375,,,-0.3685604456174446,-0.4413804428081504,-0.014276377297912111,0.2158193105446894,0.28241565218325904,0.25358947244809565,-0.02742773037208416,-0.14479526381320737,0.8936645562770661,0.6223776845692346,,,0.8126065792994013,0.2958502742464182,0.8847713801047744,0.69866226308638,-0.08797917340376371,0.26074751129178253,0.9657047446542742,0.4869168704057659,0.5407738802972668,0.5404733970065682,,,0.23040340932216313,0.06745593847330511,0.515418332528103,0.20354548045886983,-0.22958827875589946,-0.19360134056844913,0.06278416814305109,0.060877852400576506,0.3880593689560752,0.39496100426372,,,0.1762952420499125,-0.013197635827267573,0.6703729015855515,0.49489757348253227,0.4088117515745451,0.36918020224878056,0.5912785112213116,0.39233383349211437
1987-02-01,0.6931355764458453,0.4201905699262195,,,0.35265981483310416,0.27092063088885954,0.8338239873983206,0.05965873276823408,0.2282917533568566,-0.09494630991807632,0.5197951711260178,0.3686220163593773,-0.2205546775778615,0.07624259132384398,,,-0.019276203667567042,-0.06743416233455037,0.04711947268526903,0.22016329236886967,0.3518652171376156,0.27067034952683056,0.19388851026594606,0.1616917616843635,,,,,,,,,,,,,-0.17186227398162965,0.09070378346947053,,,-0.3807012527744012,-0.44620456863953295,-0.07295581129011466,0.22895003731820482,0.2424461734720919,0.25053082775979074,-0.0741759311744678,-0.15481754876022613,0.8838843470094683,0.6045984035394945,,,0.8402771666458198,0.2766432774428801,0.7959285087791823,0.6910279315718367,-0.02601133966097674,0.29097042518678634,0.8033858252016981,0.4582976604137255,0.5969476315015249,0.540444364235372,,,0.31589602376110193,0.05666111378769312,0.5985451987723251,0.1857480273775266,-0.13926891308064843,-0.18978289295080897,0.21311223768697485,0.06071506769334184,0.3787113107580953,0.39541331554928616,,,0.1974751401092013,-0.02024077988587189,0.5460032785766558,0.4876994477333821,0.4043970266200383,0.3657454754115043,0.4610505396506751,0.38044205465860226
1987-03-01,0.6423155169575722,0.4015206568143861,,,0.44505000650870125,0.267710828722115,0.2347013320551996,0.018038039616793677,0.02586645337945523,-0.12243121790164047,0.5420068223056798,0.3564358553898753,-0.18720934861624247,0.10443925680361307,,,-0.09762998382856666,-0.07059157485248603,0.1991328384995131,0.23198967886235192,0.38928421908953215,0.2624531532212976,0.17166272956471662,0.1583792989953008,,,,,,,,,,,,,-0.1698808396816476,0.1156483771838501,,,-0.3608869972616991,-0.4504992064357287,-0.04057118955922474,0.24958328071755337,0.18188314430305888,0.2513490222257617,-0.07385327829338367,-0.16311411164953876,0.9602775952061304,0.5854947593130304,,,0.5028414811051007,0.2545100337338616,0.8214889586490322,0.6853882639307953,0.28412371791321434,0.31792336058999804,0.7414063969257918,0.43047989123858454,0.5994544201730162,0.5350763777592386,,,0.27617087330595014,0.03966472165454543,0.388266923288912,0.15753610451742472,-0.0676373730597277,-0.1948950792377131,0.20581059559896017,0.04503615718958309,0.43021478417247844,0.39655576172267876,,,0.010232488656650496,-0.028790229464566587,0.5437918244261707,0.484564915618219,0.48332193498409765,0.3624589369462463,0.42182383077814867,0.37394415511329326
1987-04-01,0.6262721807997284,0.38587523950161007,,,0.38686411434395007,0.26040139005022134,0.09113515858153926,-0.003685306850150019,-0.05515214152939292,-0.13863858936788248,0.4517214413698611,0.342498281984778,-0.17739736292672006,0.1300203832178813,,,-0.0684063426213857,-0.06883511137778818,0.2363653418814076,0.2357095765846536,0.40144629320374225,0.24687505561968479,0.20717012507353327,0.15713339617268876,,,,,,,,,,,,,-0.15520356012989836,0.1406927588673774,,,-0.31375695831626893,-0.4563205760451762,0.08133074669691975,0.28243321215280426,0.25200141147429694,0.2598812080814403,-0.004867526738095387,-0.17148622031875482,0.9779060621767848,0.5611436005477377,,,0.5617051246190138,0.24427448675818392,0.7826152057357411,0.6717423781303823,0.35285807405803743,0.32161730507042435,0.7853586467772904,0.40712731045167705,0.6007968944371443,0.5294296412047498,,,0.27999651946463294,0.02430085844482266,0.33417511544327816,0.13141384085072133,-0.0428639784551115,-0.2105255791773539,0.20799171268130628,0.02995651902146515,0.448600617409563,0.39436879871086833,,,0.07681699966157181,-0.030398639791476334,0.5587801535072086,0.4786266385537413,0.5213070427891662,0.34924988592878203,0.48075277208632744,0.37034808345789283
1987-05-01,0.3420869411527675,0.37117102531299273,,,0.39148344439075233,0.2552939747915573,0.07561175642784027,-0.014596956567387798,-0.04348142066232653,-0.14818307417913051,0.44121181919867086,0.33442613015880485,0.060864222716004224,0.15485836305016193,,,-0.15671654840278973,-0.06886160938689917,0.2825883126384331,0.23562717862019417,0.3502798624523461,0.22752405957584287,0.2338917184322046,0.15264027520755322,,,,,,,,,,,,,0.3410078423893248,0.16459985888314363,,,-0.5242693054142178,-0.4651310408588274,0.2089995595381996,0.3077020604486265,0.1401473186318325,0.2608676911772244,0.06370532584294823,-0.18644798863886813,0.6451026693113113,0.5356517433365874,,,0.5026999175547893,0.23145450290577013,0.7682808924679189,0.6589834715749094,0.3378045132174196,0.31804574282512643,0.7855826795174882,0.3791740742575403,0.4519227116596421,0.5236634861317186,,,0.24629308572107886,0.008498806979615442,0.3370319557585449,0.10593656051836844,-0.05217078509060441,-0.23151537665190644,0.21329044415344214,0.0139695894451895,0.574858944438995,0.3910516338847362,,,-0.11186762008617764,-0.03472872832917104,0.6200035816549546,0.46940281672587125,0.4459670639112655,0.329579664439692,0.523222735187387,0.36218861055923823
1987-06-01,0.3399614687585859,0.373861495250704,,,0.4124530797660948,0.24963702304546043,0.05402262401502076,-0.02419867892398326,-0.061679721036052085,-0.15914931362408857,0.44428089854376385,0.32702717785274643,0.059678630715445435,0.16516214153850312,,,-0.13800539171523307,-0.0635093398708863,0.2634265051664827,0.2302330475906055,0.33019377620951984,0.21360286649977658,0.23565760853472828,0.14590727103844853,,,,,,,,,,,,,0.3388944730628811,0.14526175143133163,,,-0.4863654045497811,-0.46152823907949353,0.1825072683452855,0.31903939788711677,0.11596492069078865,0.27455805509517106,0.06691919361367914,-0.2071772611597828,0.6491770503354263,0.5255268095629336,,,0.4196398326292051,0.22018768303683803,0.7889614696302194,0.6473499668405924,0.36937949692919564,0.31597624917357625,0.7784190017804193,0.35101489006229225,0.4466824832754585,0.5315278173135817,,,0.3086322091157794,-0.005988017363407483,0.2748910936989707,0.07939208138002504,-0.1037831927383446,-0.2518540541544673,0.22136626037932064,-0.0025473866536794287,0.5715025333878306,0.37404824327929653,,,-0.05685204955373478,-0.031524582004928685,0.5729888732284886,0.453373026658736,0.4046242979771654,0.31738948359621166,0.5281383925446136,0.35103090002251336
1987-07-01,0.33160223614461626,0.3767326298398122,,,0.4563334322805729,0.24294169921926267,0.10216867693750704,-0.031924202075535354,-0.008714194846867779,-0.1686237243498375,0.43821209920015725,0.3194257367425687,0.0375091364959589,0.1755852030705255,,,-0.022508589575525276,-0.059139063705435806,0.4032831792757256,0.22672799249767608,0.46890822801535664,0.20144820969948468,0.21961840944469363,0.1390363627595373,,,,,,,,,,,,,0.3379519101042987,0.12612846930571017,,,-0.4771466455009242,-0.46007117834157757,0.18094868868040573,0.3334564749543421,0.11672944384871933,0.2910914634403565,0.06638967019051596,-0.22816093267412402,0.6497421040463882,0.5150543551146752,,,0.4061478632170082,0.21198580936264966,0.7532763504602443,0.633363713707217,0.3489170577037215,0.310785252782895,0.7789527639430559,0.32330671017404367,0.45846672496915336,0.5399115744570825,,,0.24282985376241192,-0.024445066333244475,0.18394604273995796,0.058748410643862325,-0.18226950855638635,-0.2672905106253628,0.23003267056950183,-0.019689273515375277,0.571851568088458,0.3573250161682432,,,-0.06097501326509898,-0.03048306558233324,0.5469563943696758,0.441559173434024,0.38460122062728175,0.3089099317782114,0.5285521596565779,0.33954919891619506
1987-08-01,0.3286445897535892,0.38025928468753367,,,0.4493628226395322,0.2343759931206634,0.09690669070892582,-0.044436780273672205,-0.01747110712059098,-0.1833347329807623,0.44067272068633717,0.3121913590849802,0.06931996083353006,0.18801052067903024,,,-0.033843442089020355,-0.06119244682080487,0.3874141510520988,0.2092605070813463,0.43042201526606594,0.1752874327243919,0.2306248207631282,0.13330439032629893,,,,,,,,,,,,,0.2783382663020679,0.10706670433699705,,,-0.4600634199911418,-0.4591139841805713,0.19784426271187197,0.3485448310725092,0.14947768536812567,0.3081461467391383,0.04977726669796395,-0.24911294376426757,0.624774630329287,0.5045293593455982,,,0.4024192546698106,0.20419199717996778,0.7461112053890216,0.6221743332169145,0.33549632027060133,0.3072772860404089,0.7771660837816603,0.2955567600707073,0.43775222282348575,0.547240709386617,,,0.24280864253559184,-0.039427613546246604,0.18351675938024467,0.04636198432183791,-0.17585341923025952,-0.2756065777793648,0.22838502713130984,-0.03745252672563262,0.4954333791357761,0.3405611228726495,,,-0.039977263379239944,-0.029259095663360817,0.5614893167911673,0.43172426662517416,0.4103055519542955,0.3019466494334665,0.507893371763456,0.32803846007286624
1987-09-01,0.44071558923870013,0.3841813406701174,,,0.6484742080348799,0.22604555389375708,-0.06784719297661726,-0.05658602898486774,-0.18295825234449664,-0.19771010409063935,0.590115411210203,0.3047813399178017,0.24973937343412034,0.19822584357867418,,,0.2943770790497681,-0.06264845529593,0.12205368609939116,0.19311356743118668,0.13216158360114438,0.15193715966334895,0.4894007528199156,0.1268154535467853,,,,,,,,,,,,,0.16935147225925024,0.09232590008704637,,,-0.5621395679128186,-0.4590634380418604,0.29085132980001815,0.36220356366045137,0.25366112632466065,0.3226677057621434,-0.09982401056343021,-0.26904174669906206,0.5923975529354536,0.4953922582730735,,,0.3556742303141442,0.19651096794980039,0.6563201679460132,0.6115212774086843,0.2801506734251267,0.3048315473359908,0.6833697387341074,0.26778047971914265,0.4959800066342145,0.5566640388029717,,,0.3604294279996458,-0.054453329650831384,0.06094941062404256,0.03393097350309268,-0.2673557696205253,-0.2847361260656801,0.33206005599213234,-0.05517751081022265,0.38471719523433245,0.3287928142545244,,,-0.19056405179289176,-0.028843781641656602,0.5912794092241181,0.4205702468637554,0.45414338524765707,0.2925552025220798,0.31489918864535527,0.31766552872836845
1987-10-01,0.4809710760690719,0.3798980237551568,,,0.7199371479116605,0.20712677016709546,-0.03416629990424118,-0.055590268199167125,-0.1679164201736976,-0.19905877559914953,0.6287650244192265,0.28666769419876104,0.2696489223947769,0.1938785937270453,,,0.32946954350363117,-0.08336651953912855,0.1382881842437864,0.19967774212132194,0.13964359849972988,0.15382600710977548,0.5061027883010125,0.1009045808047297,,,,,,,,,,,,,0.18068937259865286,0.08582567756032622,,,-0.4952539573164072,-0.453081967040016,0.29829249268486435,0.3687947444901004,0.2577236992996839,0.32925881091868203,-0.08452580640525348,-0.28113429219249164,0.634657758640977,0.48804265285709186,,,0.46266300119969556,0.18938272201197875,0.686036949427878,0.6075599659072579,0.2957307429643426,0.3070879685651032,0.7253940924972078,0.24139794303735462,0.45883730960968533,0.5617851914512595,,,0.27483918800732177,-0.07852882789817833,0.03990348995791577,0.03143513847223689,-0.2759240330726228,-0.2863961961332296,0.29968082768365945,-0.08285007043818726,0.38330271528753174,0.324555703952812,,,-0.16044383022059625,-0.021601018194586125,0.5893728587292995,0.4054754050016896,0.45501935584003567,0.2777821840628274,0.3158379730733264,0.31784114219077453
1987-11-01,0.46827436993131943,0.37264000950973636,,,0.4399234013118805,0.18325881063126542,-0.03978044925249435,-0.057348480832869995,-0.1803291537907444,-0.2016727603071394,0.3157802356024894,0.2659212616745844,0.19968568921896745,0.18787731248374873,,,0.0944604784303564,-0.10752749135082829,0.14614987902562615,0.20491983004636402,0.16034202989968654,0.15506494754596417,0.13156984890724577,0.07349400449006929,,,,,,,,,,,,,0.030478355700558596,0.07831213335755752,,,-0.551317976574844,-0.4506138777437434,0.32145732386338943,0.37481497033394456,0.32164191105044593,0.33550794284182184,-0.2885196579595303,-0.29443433104774835,0.6436927378736212,0.47751428251493333,,,0.3836012291677498,0.17666331747441744,0.6721311162905951,0.601119551975469,0.25315961408745197,0.3080412559333835,0.4208676058401398,0.21204608153566123,0.37057796470728493,0.5699390321854367,,,0.06024869418087109,-0.09920946952750406,0.048319000017492106,0.030712021306991202,-0.24408956422689498,-0.28731101861697594,0.03961464938878745,-0.10872726382577319,0.5605162988264033,0.3203371052721371,,,0.3631440078653876,-0.015138795971524288,0.5511644724501642,0.3903833911413886,0.3363574777493002,0.26290549119924395,0.514481359727958,0.3179626240301764
1987-12-01,0.4007387708827724,0.3655522394892937,,,0.3323498218806706,0.1610610746663588,-0.02131768861066506,-0.05868473115301872,-0.1410889925408053,-0.20336916738048666,0.33371976382680285,0.2589020756718629,0.22100465645515902,0.18692667288528986,,,-0.013133224734989013,-0.1271810285983465,0.13218955827592013,0.20955624070932305,0.13172662479161482,0.15463020430620983,0.10280982740525992,0.06495891139343671,,,,,,,,,,,,,0.1230230389200348,0.0821630168620613,,,-0.5157881672128545,-0.4408153151882661,0.27929616408613506,0.37902439975748087,0.23814132305742183,0.336650271723475,-0.34657765259749196,-0.29530357859723655,0.6104574359129327,0.46519826274188786,,,0.20977887385276994,0.1587662124911523,0.667542044691675,0.5957183079535522,0.24706972769730698,0.31240329312484094,0.4028173700856797,0.18264802126702392,0.43607308519282734,0.5859887000936863,,,-0.14583492443135265,-0.11472483394875355,0.013157378540108448,0.029322992008548304,-0.3022614664842896,-0.2908717428674102,-0.0242438944358888,-0.13052827338706338,0.6027760665528008,0.3025366527976954,,,0.04492160494532549,-0.047854729935649834,0.5185112284260992,0.3781541456286073,0.2735601018491195,0.25706746802170793,0.4402065086580671,0.29029656012607397
